147.05,145.52,147.49,144.27
147.51,147.54,148.09,146.84
146.58,145.1,147.2,144.96
143.65,144.09,144.3,143.27
143.79,143.923,144.16,143.31
143.68,144.47,144.6,143.3762
144.53,143.91,144.9,143.87
143.64,143.5,143.95,143.18
142.27,142.44,142.68,141.85
142.44,141.22,142.92,141.16
140.68,141.88,142,140.45
141.2,141.41,142.04,141.11
141.83,141.48,141.88,140.87
141.05,141.91,142.38,141.05
141.8,141.6,142.15,141.01
141.63,142.94,143.35,140.06
143.17,143.6,143.8792,142.9
143.34,143.73,144.18,143.27
143.66,144.29,144.52,143.45
144.02,144.22,145.46,143.81
144.77,143.25,144.89,143.17
143.7,143.71,144.12,143.05
143.66,143.72,144.27,143.01
143.93,144.19,144.5,143.5
144.12,143.68,144.49,143.19
143.8,140.91,144.04,140.62
140.88,139.39,141.22,138.62
140.64,141.5,141.74,140.35
140.92,141.26,141.5844,140.61
141.42,139.845,141.6,139.76
139.84,142.11,142.8,139.73
141.46,140.4,141.5,140.23
139.99,141,141,139.89
140.69,140.72,141.02,140.26
140.46,139.41,140.7501,139.025
138.99,139.3,139.65,138.84
139.2,138.85,139.43,138.82
139.14,139.25,139.3571,138.64
138.68,138.74,138.79,137.05
139,138.95,139.8,138.82
139.52,139.06,139.98,138.79
139.34,139.365,139.77,138.5959
139.78,138.78,139.83,138.59
138.96,140,140.2786,138.76
139.79,137.89,140.15,137.595
136.99,137.08,137.435,136.7
136.93,137.14,137.435,136.28
136.66,135.91,136.66,135.28
136.53,137.38,137.48,136.3
137.11,136.43,137.12,136.11
136.7,136.23,136.75,135.98
135.72,135.1,135.83,135.1
135.345,135.67,135.9,134.8398
135.51,135.52,136.27,134.62
135.02,133.47,135.09,133.25
133.29,133.08,133.82,132.75
132.12,132.46,132.94,132.05
132.42,131.65,132.445,131.12
132.04,131.35,132.22,131.22
131.53,130.54,132.09,130.45
130.29,129.13,130.5,128.9
129.08,128.31,129.19,128.16
128.53,127.975,129.39,127.78
128.75,127.03,130.49,127.01
121.35,121.15,121.39,120.62
121.63,120.93,121.63,120.66
121.95,122.14,122.35,121.6
121.94,121.67,122.44,121.6
121.88,120.42,122.1,120.28
119.97,119.55,120.1,119.5
120.08,120,120.81,119.77
120,120.45,120.45,119.7346
119.78,119.4,120.09,119.37
119.99,120,120.5,119.71
120,118.34,120.24,118.22
119.04,119.11,119.62,118.81
119.25,118.895,119.3,118.21
119.75,118.74,119.93,118.6
119.11,118.77,119.38,118.3
118.99,117.95,119.43,117.94
117.91,116.78,118.16,116.47
116.61,115.92,116.8642,115.81
116.02,115.85,116.51,115.75
116.15,115.8,116.33,114.76
115.82,116.65,117.2,115.43
116.73,116.45,117.1095,116.4
116.76,117.52,118.0166,116.2
117.26,116.52,117.8,116.49
116.52,115.59,116.52,115.59
116.29,116.35,116.51,115.64
117.06,116.8,117.4,116.78
116.95,116.74,117.5,116.68
116.64,115.8,117.38,115.75
115.97,116.47,116.5,115.645
115.82,115.38,116.73,115.23
115.19,115.04,116.2,114.98
115.19,113.84,115.92,113.75
113.3,113.29,115,112.49
113.95,112.31,114.7,112.31
112.12,110.86,112.43,110.6
111.03,109.26,111.19,109.16
109.95,109.5,110.36,109.19
109.11,110,110.03,108.25
109.9,109.17,110.09,108.85
109.49,110.365,110.94,109.03
110.52,111.6,112.2,110.27
111.46,110.78,112.03,110.07
111.57,111.43,112.465,111.39
111.79,111.13,111.87,110.95
111.23,111.36,111.51,110.33
111.8,111.95,112.42,111.4
111.73,110.12,111.99,110.01
110.06,109.72,110.54,109.66
109.95,109.81,110.35,108.83
109.99,106.7,110.23,106.6
107.11,106.57,107.68,106.1593
105.71,107.71,107.809,104.08
108.43,107.12,108.87,106.55
107.79,111.09,111.09,105.83
110.88,109.88,111.32,108.05
111.06,110.31,111.72,109.7
110.41,110.08,110.51,109.46
108.84,108.53,110.25,108.11
109.83,110.98,111.46,109.55
111.59,111.4,112.35,111.23
111.49,113.46,113.77,110.53
113.54,113.65,114.23,113.2
113.72,113.87,115.21,113.45
114.48,115.39,115.86,114.1
115.59,114.31,115.7,113.31
118.25,117.95,118.36,117.31
117.65,117.1,117.74,117
116.6,116.81,116.91,116.28
117.06,116.86,117.38,116.33
117.12,117.25,117.76,113.8
117.47,118.18,118.21,117.45
117.55,117.33,117.84,116.78
117.63,117.88,118.17,117.13
116.98,116.79,117.44,115.72
117.34,117.35,117.98,116.75
116.3,117.7,118.69,116.2
116.05,115.02,116.75,114.72
114.06,114.31,114.56,113.51
113.89,113.7,114.34,113.13
113.05,113.4,113.66,112.69
113,113.06,114.31,112.63
112.52,112.71,113.05,112.28
113.05,112.46,113.37,111.8
112.18,113.16,113.8,111.8
113.95,113.69,114.64,113.43
113.09,113,113.18,112.34
112.88,111.64,113.39,111.55
112.71,114.42,114.79,111.55
114.62,114.35,114.94,114
113.55,113.85,113.989,112.441
113.57,113.05,114.12,112.51
113.58,115.19,116.18,113.25
114.92,115.12,116.13,114.04
115.57,113.86,115.73,113.49
111.77,108.73,113.03,108.6
107.95,107.51,108.79,107.24
105.44,102.65,105.72,102.53
103.13,104.64,105.72,103.13
105.52,107.25,107.27,105.24
108.36,107.83,108.76,107.07
107.7,107.9,108.3,107.51
107.73,107.7,108,106.82
106.73,106.14,106.8,105.62
106.1,105.66,106.5699,105.64
106,105.8,106.5,105.5
106.82,106.62,107.44,106.29
106.94,107.41,107.95,106.31
107.57,107.39,107.88,106.68
108.03,108.565,108.75,107.68
108.85,108.59,109.32,108.53
108.51,108.86,109.1,107.85
109.36,108.77,109.69,108.36
109.08,109.23,109.6,109.02
109.22,109.1,109.37,108.34
109.38,109.63,110.23,109.21
109.48,108.14,109.54,108.08
108.18,107.78,108.44,107.78
107.93,108.52,108.93,107.85
108,108.71,108.9,107.76
108.81,108.23,108.94,108.01
108.37,107.52,108.37,107.16
107.48,106.27,107.65,106.18
105.87,105.58,106,105.28
105.79,104.81,105.84,104.77
104.48,106.05,106.07,104
106.05,104.41,106.15,104.41
104.21,104.19,104.55,103.68
104.34,102.83,104.45,102.82
102.95,104.265,104.35,102.75
96.67,96.82,97.97,96.42
97.34,98.25,98.84,96.92
98.66,99.26,99.3,98.31
99.43,99.83,101,99.13
99.96,100,100.46,99.735
99.87,99.56,100,99.34
99.83,98.7,100.13,98.6
98.78,98.92,99.3,98.5
98.79,97.39,98.99,97.32
96.87,97.41,97.67,96.84
97.42,97.17,97.7,97.12
96.98,96.75,97.65,96.73
96.68,96.49,96.89,96.05
95.94,95.7,96.5,95.62
95.53,94.6,95.66,94.37
94.99,95.39,95.4,94.46
95.89,95.49,96.465,95.33
95.6,94.44,95.77,94.3
94.4,93.97,94.55,93.63
93.59,92.9,93.66,92.14
92.04,93,93.05,91.5
93.4,92.91,94.655,92.65
96.1,95.94,96.29,95.25
95.55,96.25,96.89,95.35
95.91,94.94,96.35,94.676
95.1,96,96.57,95.03
95.33,96.62,96.65,95.3
97.55,96.45,97.75,96.07
97.14,97.82,98.41,97.03
97.46,97.32,98.475,96.75
97.34,98.69,99.12,97.1
98.83,98.53,99.3457,98.48
99.65,98.5,99.99,98.46
98.94,99.02,99.56,98.68
99.03,99.25,99.87,98.96
98.63,97.99,101.89,97.55
97.92,97.79,98.27,97.45
97.72,97.6,97.84,96.63
98.46,99.02,99.54,98.33
99.86,99.6,100.4,98.82
100.35,99.44,100.47,99.245
100.41,99.68,100.73,98.64
99.62,98.67,99.74,98.11
97.9,97.22,98.09,96.84
96.43,95.87,97.19,95.67
95.22,94.64,95.43,94.52
94.2,94.64,94.64,93.57
94.56,94.16,95.21,93.89
93.49,94.55,94.7,93.01
93.88,92.39,94.39,91.65
90.52,90,91.67,90
90.34,92.72,92.78,89.47
92.51,93.48,93.57,92.46
93.42,93.33,93.57,92.11
92.79,93,93.77,92.59
92.72,93.37,93.45,91.85
93.24,94,94.07,92.68
94.19,95.2,95.9,93.82
95.18,94.2,95.74,93.68
93.64,93.965,94.08,92.4
93.74,93.99,94.72,92.51
94.83,97.61,97.88,94.25
97.82,96,98.71,95.68
104.35,103.91,105.3,103.91
105.08,105,105.65,104.51
105.68,105.01,106.48,104.62
105.97,106.93,106.93,105.52
107.13,106.64,108.09,106.06
106.91,107.88,108,106.23
107.48,108.89,108.95,106.94
109.85,112.11,112.3,109.73
112.1,111.62,112.39,111.33
112.04,110.8,112.34,110.8
110.44,109.34,110.5,108.66
109.02,108.97,110.61,108.83
108.66,108.91,109.77,108.17
108.54,109.95,110.42,108.121
110.96,110.23,110.98,109.2
109.81,109.51,110.73,109.42
111.12,110.42,112.19,110.27
109.99,108.78,110,108.2
108.99,109.72,109.9,108.88
109.56,108.65,110.42,108.6
107.68,104.89,107.79,104.88
105.19,106,106.19,105.06
105.67,105.47,106.25,104.89
106.13,106.48,107.07,105.9
106.72,105.25,107.29,105.21
105.91,105.93,107.65,105.1401
105.92,106.34,106.5,105.19
105.8,105.52,106.47,104.96
105.97,104.61,106.31,104.59
104.58,103.96,105.18,103.85
102.52,101.91,102.91,101.78
102.26,102.24,102.28,101.5
101.17,101.41,102.24,100.15
101.12,101.31,101.58,100.27
101.03,100.78,101.76,100.4
101.87,102.39,102.83,100.96
103.01,102.37,103.75,101.37
101.5,100.58,101.7099,100.45
100.75,100.51,100.89,99.64
100.53,97.65,100.77,97.42
96.69,96.86,98.23,96.65
96.91,97.2,98.0237,96.58
96.76,96.05,96.76,95.25
96.1,93.98,96.38,93.32
94.69,96.4,96.5,94.55
96.88,96.31,96.9,95.92
96.04,96,96.7599,95.8
96.26,98.84,98.89,96.091
98.12,96.67,98.21,96.15
96.64,95.02,96.85,94.61
93.99,94.19,94.5,93.01
93.7,93.79,94.72,92.59
94.27,95.92,96.35,94.1
94.99,94.29,95.94,93.93
95.01,93.13,95.7,93.04
94.02,96.52,96.92,93.69
96.6,95.86,97.33,95.19
96.35,95,96.84,94.08
94.48,95.42,96.04,94.28
96.43,96.47,96.71,95.4
97.34,94.79,97.34,94.35
94.09,93.79,94.52,92.39
93.42,96.04,96.6289,93.34
99.99,99.93,100.88,98.07
99.44,101.52,101.53,99.21
101.42,98.63,101.46,98.37
96.3,97.06,97.88,94.94
96.79,95.1,98.1897,93.42
96.66,98.41,98.65,95.5
97.13,96.2,97.71,95.36
99.52,97.96,100.48,95.74
97.39,100.32,101.19,97.3
99.96,100.55,100.69,98.8399
98.53,98.97,99.06,97.34
96.96,98.55,99.11,96.76
96.45,98.68,100.13,96.43
100.7,100.56,102.37,99.87
102.71,105.75,105.85,102.41
105.35,102.61,105.368,102
105.26,107.01,107.03,104.82
107.32,108.58,108.7,107.18
108.74,106.96,109.43,106.86
106.82,107.59,107.69,106.1807
108.03,109,109,107.95
108.61,107.27,108.85,107.2
107.23,107.4,107.72,106.451
107.33,107.28,107.37,105.57
106.03,108.91,109.52,105.81
108.98,112.02,112.25,108.98
111.34,111.07,111.99,108.8
110.49,111.94,112.8,110.35
112.48,112.18,112.68,109.79
113.18,115.19,115.39,112.851
116.17,116.04,116.94,115.51
115.62,117.64,117.69,115.08
118.23,117.52,118.6,116.86
118.28,118.98,119.86,117.81
119.03,115.29,119.25,115.11
115.2,116.55,116.79,114.22
116.28,117.05,118.11,116.08
117.34,118.75,118.81,116.86
118.3,117.99,119.41,117.75
117.81,118.29,118.41,117.6
118.03,119.21,119.23,117.92
118.88,117.33,119.35,117.12
117.75,119.27,119.73,117.34
119.3,119.2,119.92,118.85
118.78,117.64,119.75,116.76
117.29,115.76,117.49,115.5
113.69,114.92,115.05,113.32
114.175,111.38,114.24,111
112.34,115.2,115.57,112.27
115.72,116.26,116.82,115.65
116.11,116.37,117.42,115.21
116.77,116.9,118.07,116.061
120.57,120.96,121.81,120.05
121.06,121.11,121.81,120.62
120.92,121.85,122.69,120.18
122,123.13,123.82,121.62
122.57,120.79,123.49,120.7
121.18,119.87,121.36,119.61
119.5,120.99,121.22,119.45
120.53,118.7,120.69,118.27
119.27,116.93,119.3,116.06
114.55,115.4,116.54,113.99
115.28,118.08,118.13,114.92
119.08,116.7,119.228,116.33
115.5,114.33,115.5,114.1
113.76,114,115.58,113.7
113.77,111.34,114.17,110.82
111.73,110.8,111.75,110.11
111.04,111.78,112,110.53
111.86,110.93,112.1,110.49
110.21,111.29,111.52,109.56
111.79,110.82,112.45,110.68
111.6,112.73,112.75,111.44
112.12,110,112.28,109.49
109.5,110.19,110.19,108.21
110.78,111.74,111.77,109.41
111.31,110.63,111.74,109.765
110.78,109.88,111.3698,109.07
110.38,108.01,111.0136,107.55
109.58,109.07,109.62,107.31
110.3,110.17,111.54,108.73
109.06,112.83,113.51,107.86
112.44,113.85,114.57,112.44
114.71,116.44,116.69,114.02
115,113.25,115.5,112.37
114.32,113.63,114.72,113.3
113.4,113.38,114.18,112.5201
115.21,113.67,115.37,113.66
113.45,112.21,114.3,111.87
113.92,115.66,116.49,113.715
116.41,116.25,116.54,115.44
116.28,115.93,116.53,114.42
115.31,116.58,116.89,114.86
114.21,111.79,114.21,111.76
112.57,110.27,113.2825,109.9
110.15,113.76,114.02,109.77
112.31,111.65,112.56,110.32
109.27,108.97,110.45,108.51
