111.14,109.17,111.38,109.99
115.00,110.99,114.98,111.04
113.91,115.42,114.82,114.54
113.86,113.06,115.36,113.11
114.25,114.66,116.09,113.95
116.28,116.64,117.44,116.42
116.45,115.72,117.26,115.48
116.38,115.28,115.65,115.46
116.71,117.63,117.81,117.14
117.62,116.07,118.38,116.79
117.17,116.86,117.30,116.88
116.96,115.68,117.39,115.75
115.75,115.14,115.63,114.45
117.82,116.29,118.16,117.11
116.83,119.35,118.45,117.59
116.23,117.45,117.33,116.11
114.91,116.85,117.29,114.46
116.82,115.13,117.21,114.87
116.58,115.62,116.87,116.37
118.50,116.47,117.78,117.07
118.47,116.55,118.52,117.09
119.32,117.10,118.56,117.27
119.95,118.27,119.71,119.24
118.98,118.29,119.04,117.46
119.21,122.00,119.42,120.44
119.00,122.22,119.74,121.04
119.79,118.56,120.56,118.82
117.27,120.59,119.44,117.24
119.57,118.80,119.68,119.03
119.79,120.67,120.77,120.33
120.15,121.83,121.24,121.16
121.37,118.41,119.97,121.58
123.18,121.28,123.40,120.94
123.85,122.54,124.44,122.38
123.03,121.90,123.18,121.57
121.85,121.98,121.99,121.02
121.57,122.20,121.75,120.98
129.71,126.26,131.11,126.42
128.31,128.92,128.29,128.55
129.63,128.65,128.99,128.54
130.07,130.07,129.40,129.67
133.36,131.99,134.36,132.16
132.59,131.69,132.02,131.60
134.25,133.10,134.71,132.83
133.36,133.87,134.53,133.60
133.08,132.48,133.41,132.41
135.40,133.77,135.31,133.15
136.72,136.34,137.58,135.36
134.69,136.65,136.20,135.02
135.72,136.30,136.11,136.33
137.37,135.56,137.63,136.08
137.78,135.76,138.00,136.22
135.95,138.33,137.84,136.49
136.08,136.86,137.02,135.47
137.20,138.37,138.21,137.28
136.49,137.24,136.81,136.31
139.85,137.83,140.15,138.01
138.13,142.11,140.41,139.92
139.20,139.73,140.19,138.78
140.08,140.30,141.05,139.50
139.93,139.26,140.35,138.92
139.82,137.73,139.35,138.65
137.85,140.85,138.92,138.22
139.20,139.19,139.36,139.06
140.02,137.63,138.98,138.65
139.26,140.53,140.43,139.84
139.63,141.52,140.88,140.19
139.86,142.83,141.15,141.42
140.45,141.51,141.57,141.48
142.93,139.80,142.00,140.57
138.22,143.82,144.10,139.23
139.80,141.56,142.90,139.26
139.30,142.97,142.88,140.11
140.14,142.91,141.72,141.20
140.77,138.94,140.51,138.35
146.72,142.43,146.86,142.62
147.04,145.20,147.31,145.19
146.85,145.71,147.32,145.50
143.98,146.49,144.72,145.58
143.43,143.24,143.89,142.56
144.81,143.24,144.74,143.21
143.27,145.19,146.03,144.45
142.91,145.26,145.09,144.09
143.02,143.17,143.84,143.09
142.81,143.67,142.94,142.54
140.09,142.28,142.82,137.22
140.26,140.94,141.62,138.17
140.30,142.22,142.61,141.09
141.08,141.79,142.11,140.91
140.57,141.34,142.20,141.35
140.16,142.35,141.96,139.79
144.20,140.56,143.84,141.87
141.75,142.91,142.64,141.19
145.01,144.56,145.22,144.51
145.90,144.97,146.17,145.20
142.83,145.03,144.30,142.88
143.90,143.38,143.72,143.24
143.51,144.26,144.44,143.23
149.51,146.11,150.10,146.65
148.44,149.98,148.98,148.72
